OrderDate,ProductID,CustomerID,ShipmentID,OrderReference,Quantity,Discount,Sales,Profit,DiscountAmount,SalesWoDiscount,CustomerName,Segment,ProductName,Category,SubCategory,ShipDate,ShipMode,PostalCode,City,Country,Region,State
2016-07-08 00:00:00,TEC-PH-10000174,ZD-21925,2494,CA-2016-152471,5,0.2,823.96,51.4975,205.99,1029.95,Zuschuss Donatelli,Consumer,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,2016-07-08 00:00:00,Same Day,32216,Jacksonville,United States,South,Florida
2016-08-02 00:00:00,TEC-PH-10000175,BF-11020,2556,CA-2016-156265,3,0.2,333.576,33.3576,83.394,416.97,Barry Französisch,Corporate,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,2016-08-04 00:00:00,Second Class,90032,Los Angeles,United States,West,California
2016-05-22 00:00:00,TEC-PH-10000175,JE-15610,2523,CA-2016-154081,2,0.2,222.384,22.2384,55.596,277.98,Jim Epp,Corporate,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,2016-05-29 00:00:00,Standard Class,90049,Los Angeles,United States,West,California
2017-12-09 00:00:00,TEC-PH-10000175,LE-16810,2971,CA-2017-108329,4,0.2,444.768,44.4768,111.192,555.96,Laurel Elliston,Consumer,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,2017-12-14 00:00:00,Standard Class,90604,Whittier,United States,West,California
2017-01-14 00:00:00,TEC-PH-10000176,BH-11710,3333,CA-2017-127306,2,0.2,111.984,6.999,27.996,139.98,Brosina Hoffman,Consumer,iHome FM Clock Radio with Lightning Dock,Technology,Phones,2017-01-18 00:00:00,Standard Class,37604,Johnson City,United States,South,Tennessee
2017-02-18 00:00:00,TEC-PH-10000176,CV-12805,4069,CA-2017-164707,3,0.2,167.976,10.4985,41.994,209.97,Cynthia Voltz,Corporate,iHome FM Clock Radio with Lightning Dock,Technology,Phones,2017-02-21 00:00:00,Second Class,90045,Los Angeles,United States,West,California
2017-12-08 00:00:00,TEC-PH-10000176,MJ-17740,4830,US-2017-131961,2,0.4,83.988,-20.997,55.992,139.98,Max Jones,Consumer,iHome FM Clock Radio with Lightning Dock,Technology,Phones,2017-12-11 00:00:00,First Class,19140,Philadelphia,United States,East,Pennsylvania
2017-06-10 00:00:00,TEC-PH-10000176,MT-18070,3595,CA-2017-140963,5,0.2,279.96,17.4975,69.99,349.95,Michelle Tran,Home Office,iHome FM Clock Radio with Lightning Dock,Technology,Phones,2017-06-13 00:00:00,First Class,90045,Los Angeles,United States,West,California
2016-07-18 00:00:00,TEC-PH-10000176,NP-18670,2653,CA-2016-162110,1,0.2,55.992,3.4995,13.998,69.99,Nora Paige,Consumer,iHome FM Clock Radio with Lightning Dock,Technology,Phones,2016-07-22 00:00:00,Standard Class,85023,Phoenix,United States,West,Arizona
2016-01-30 00:00:00,TEC-PH-10000177,DF-13135,2748,CA-2016-168032,4,0.2,1439.968,143.9968,359.992,1799.96,David Flashing,Consumer,Nokia Lumia 1020,Technology,Phones,2016-02-03 00:00:00,Standard Class,61107,Rockford,United States,Central,Illinois
2017-11-04 00:00:00,TEC-PH-10000178,CA-12265,2842,CA-2017-102610,9,0.2,143.928,-32.3838,35.982,179.91,Christina Anderson,Consumer,iOttie XL Car Mount,Technology,Phones,2017-11-08 00:00:00,Standard Class,37421,Chattanooga,United States,South,Tennessee
2017-09-11 00:00:00,TEC-PH-10000178,JF-15415,4873,US-2017-142188,5,0.2,79.96,-17.991,19.99,99.95,Jennifer Ferguson,Consumer,iOttie XL Car Mount,Technology,Phones,2017-09-11 00:00:00,Same Day,98105,Seattle,United States,West,Washington
2017-11-30 00:00:00,TEC-PH-10000179,VP-21730,2903,CA-2017-105333,3,0.0,546.06,163.818,0.0,546.06,Victor Preis,Home Office,Panasonic Business Telephones KX-T7736,Technology,Phones,2017-12-04 00:00:00,Standard Class,10011,New York City,United States,East,New York
2017-04-04 00:00:00,TEC-PH-10000180,DS-13030,3679,CA-2017-144848,1,0.0,41.22,11.1294,0.0,41.22,Darrin Sayre,Home Office,Panasonic KX - TS880B Telephone,Technology,Phones,2017-04-05 00:00:00,First Class,10009,New York City,United States,East,New York
2017-03-27 00:00:00,TEC-PH-10000180,LC-16870,3060,CA-2017-113705,5,0.0,206.1,55.647,0.0,206.1,Lena Cacioppo,Consumer,Panasonic KX - TS880B Telephone,Technology,Phones,2017-03-29 00:00:00,Second Class,23223,Richmond,United States,South,Virginia
2017-11-17 00:00:00,TEC-PH-10000180,RA-19885,4051,CA-2017-163629,5,0.0,206.1,55.647,0.0,206.1,Ruben Ausman,Corporate,Panasonic KX - TS880B Telephone,Technology,Phones,2017-11-21 00:00:00,Standard Class,30605,Athens,United States,South,Georgia
2014-12-24 00:00:00,TEC-PH-10000181,BF-11170,4254,US-2014-138247,7,0.2,173.656,17.3656,43.414,217.07,Ben Ferrer,Home Office,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,2014-12-29 00:00:00,Standard Class,90045,Los Angeles,United States,West,California
2017-03-14 00:00:00,TEC-PH-10000181,BN-11470,3066,CA-2017-114370,2,0.2,49.616,4.9616,12.404,62.02,Brad Norvell,Corporate,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,2017-03-17 00:00:00,Second Class,60623,Chicago,United States,Central,Illinois
2017-12-02 00:00:00,TEC-PH-10000181,BS-11380,4750,US-2017-112347,2,0.2,49.616,4.9616,12.404,62.02,Bill Stewart,Corporate,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,2017-12-06 00:00:00,Standard Class,80219,Denver,United States,West,Colorado
2017-05-14 00:00:00,TEC-PH-10000182,AH-10465,3082,CA-2017-115546,3,0.0,539.97,134.9925,0.0,539.97,Amy Hunt,Consumer,Google Nexus 5,Technology,Phones,2017-05-18 00:00:00,Standard Class,10035,New York City,United States,East,New York
2017-11-28 00:00:00,TEC-PH-10000182,DG-13300,3262,CA-2017-123372,11,0.0,1979.89,494.9725,0.0,1979.89,Deirdre Greer,Corporate,Google Nexus 5,Technology,Phones,2017-12-02 00:00:00,Standard Class,10035,New York City,United States,East,New York
2017-05-27 00:00:00,TEC-PH-10000182,DW-13480,4835,US-2017-132297,3,0.0,539.97,134.9925,0.0,539.97,Dianna Wilson,Home Office,Google Nexus 5,Technology,Phones,2017-06-02 00:00:00,Standard Class,40214,Louisville,United States,South,Kentucky
2016-12-06 00:00:00,TEC-PH-10000182,GT-14710,4684,US-2016-169040,3,0.2,431.976,26.9985,107.994,539.97,Greg Tran,Consumer,Google Nexus 5,Technology,Phones,2016-12-12 00:00:00,Standard Class,98105,Seattle,United States,West,Washington
2015-02-14 00:00:00,TEC-PH-10000182,KB-16315,4423,US-2015-147662,3,0.4,323.982,-80.9955,215.988,539.97,Karl Braun,Consumer,Google Nexus 5,Technology,Phones,2015-02-19 00:00:00,Standard Class,44312,Akron,United States,East,Ohio
2014-03-01 00:00:00,TEC-PH-10000183,HR-14770,4268,US-2014-143707,3,0.0,5.94,1.6038,0.0,5.94,Hallie Redmond,Home Office,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,2014-03-05 00:00:00,Standard Class,10035,New York City,United States,East,New York
2017-01-14 00:00:00,TEC-PH-10000183,RB-19570,3553,CA-2017-138779,5,0.2,7.92,0.693,1.98,9.9,Rob Beeghly,Consumer,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,2017-01-15 00:00:00,First Class,28540,Jacksonville,United States,South,North Carolina
2017-05-27 00:00:00,TEC-PH-10000184,JG-15160,4767,US-2017-116897,3,0.2,302.376,22.6782,75.594,377.97,James Galang,Consumer,Nokia Lumia 925,Technology,Phones,2017-05-29 00:00:00,First Class,83201,Pocatello,United States,West,Idaho
2017-11-13 00:00:00,TEC-PH-10000184,KB-16600,3955,CA-2017-159156,5,0.0,629.95,163.787,0.0,629.95,Ken Brennan,Corporate,Nokia Lumia 925,Technology,Phones,2017-11-16 00:00:00,First Class,10009,New York City,United States,East,New York
2017-05-19 00:00:00,TEC-PH-10000184,SC-20380,3555,CA-2017-138975,3,0.0,377.97,98.2722,0.0,377.97,Shahid Collister,Consumer,Nokia Lumia 925,Technology,Phones,2017-05-23 00:00:00,Standard Class,30318,Atlanta,United States,South,Georgia
2016-03-31 00:00:00,TEC-PH-10000185,CS-11950,4626,US-2016-151827,3,0.4,280.782,-60.8361,187.188,467.97,Carlos Soltero,Consumer,LG Exalt,Technology,Phones,2016-04-02 00:00:00,Second Class,19134,Philadelphia,United States,East,Pennsylvania
2015-11-27 00:00:00,TEC-PH-10000185,EH-14125,4437,US-2015-154389,8,0.4,748.752,-162.2296,499.168,1247.92,Eugene Hildebrand,Home Office,LG Exalt,Technology,Phones,2015-12-03 00:00:00,Standard Class,19140,Philadelphia,United States,East,Pennsylvania
2017-02-17 00:00:00,TEC-PH-10000185,JK-16120,3854,CA-2017-154039,1,0.2,124.792,10.9193,31.198,155.99,Julie Kriz,Home Office,LG Exalt,Technology,Phones,2017-02-22 00:00:00,Standard Class,60653,Chicago,United States,Central,Illinois
2016-11-13 00:00:00,TEC-PH-10000186,CM-12655,4513,US-2016-113677,4,0.0,2279.96,592.7896,0.0,2279.96,Corinna Mitchell,Home Office,Xiaomi Mi3,Technology,Phones,2016-11-19 00:00:00,Standard Class,10011,New York City,United States,East,New York
2016-12-25 00:00:00,TEC-PH-10000187,GK-14620,4529,US-2016-116729,7,0.2,2575.944,257.5944,643.986,3219.93,Grace Kelly,Corporate,Samsung Galaxy Note 2,Technology,Phones,2016-12-28 00:00:00,First Class,90049,Los Angeles,United States,West,California
2017-09-09 00:00:00,TEC-PH-10000187,SP-20620,4774,US-2017-118087,7,0.4,1931.958,-386.3916,1287.972,3219.93,Stefania Perrino,Corporate,Samsung Galaxy Note 2,Technology,Phones,2017-09-13 00:00:00,Standard Class,19134,Philadelphia,United States,East,Pennsylvania
2016-03-01 00:00:00,TEC-PH-10000188,ON-18715,4627,US-2016-151862,2,0.2,159.984,13.9986,39.996,199.98,Odella Nelson,Corporate,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,2016-03-08 00:00:00,Standard Class,80219,Denver,United States,West,Colorado
2016-06-17 00:00:00,FUR-TA-10000000,DM-13345,2152,CA-2016-129861,3,0.4,376.866,-213.5574,251.244,628.11,Denise Monton,Corporate,Hon 2111 Invitation Series Corner Table,Furniture,Tables,2016-06-23 00:00:00,Standard Class,14609,Rochester,United States,East,New York
2014-07-08 00:00:00,FUR-TA-10000000,EB-13705,1,CA-2014-100090,3,0.2,502.488,-87.9354,125.622,628.11,Ed Braxton,Corporate,Hon 2111 Invitation Series Corner Table,Furniture,Tables,2014-07-12 00:00:00,Standard Class,94122,San Francisco,United States,West,California
2014-02-11 00:00:00,FUR-TA-10000000,NF-18385,342,CA-2014-127614,6,0.0,1256.22,75.3732,0.0,1256.22,Natalie Fritzler,Consumer,Hon 2111 Invitation Series Corner Table,Furniture,Tables,2014-02-15 00:00:00,Standard Class,23320,Chesapeake,United States,South,Virginia
2015-08-01 00:00:00,FUR-TA-10000000,PC-19000,1493,CA-2015-153388,6,0.2,1004.976,-175.8708,251.244,1256.22,Pauline Chand,Home Office,Hon 2111 Invitation Series Corner Table,Furniture,Tables,2015-08-07 00:00:00,Standard Class,90004,Los Angeles,United States,West,California
2015-08-28 00:00:00,FUR-TA-10000001,BP-11185,1651,CA-2015-166219,1,0.3,103.481,-16.2613,44.349,147.83,Ben Peterman,Corporate,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2015-09-01 00:00:00,Standard Class,75081,Dallas,United States,Central,Texas
2014-10-21 00:00:00,FUR-TA-10000001,FH-14275,13,CA-2014-100916,4,0.0,591.32,112.3508,0.0,591.32,Frank Hawley,Corporate,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2014-10-26 00:00:00,Standard Class,23602,Newport News,United States,South,Virginia
2017-09-02 00:00:00,FUR-TA-10000001,JL-15235,4946,US-2017-163657,2,0.2,236.528,-2.9566,59.132,295.66,Janet Lee,Consumer,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2017-09-06 00:00:00,Standard Class,90049,Los Angeles,United States,West,California
2017-07-15 00:00:00,FUR-TA-10000001,MM-17260,4091,CA-2017-166142,3,0.3,310.443,-48.7839,133.047,443.49,Magdelene Morse,Consumer,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2017-07-19 00:00:00,Standard Class,19805,Wilmington,United States,East,Delaware
2015-11-22 00:00:00,FUR-TA-10000001,MO-17800,949,CA-2015-139094,2,0.3,206.962,-32.5226,88.698,295.66,Meg O'Connel,Home Office,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2015-11-27 00:00:00,Standard Class,78207,San Antonio,United States,Central,Texas
2014-09-19 00:00:00,FUR-TA-10000001,ND-18460,459,CA-2014-138177,1,0.5,73.915,-45.8273,73.915,147.83,Neil Ducich,Corporate,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2014-09-24 00:00:00,Standard Class,85224,Chandler,United States,West,Arizona
2017-10-24 00:00:00,FUR-TA-10000001,PO-18850,3607,CA-2017-141705,5,0.3,517.405,-81.3065,221.745,739.15,Patrick O'Brill,Consumer,Hon 2111 Invitation Series Straight Table,Furniture,Tables,2017-10-26 00:00:00,First Class,76063,Mansfield,United States,Central,Texas
2017-10-23 00:00:00,FUR-TA-10000002,AH-10075,3297,CA-2017-125451,4,0.3,240.744,-13.7568,103.176,343.92,Adam Hart,Corporate,KI Adjustable-Height Table,Furniture,Tables,2017-10-24 00:00:00,First Class,2920,Cranston,United States,East,Rhode Island
2014-09-14 00:00:00,FUR-TA-10000002,DM-13015,706,CA-2014-160766,9,0.4,464.292,-108.3348,309.528,773.82,Darrin Martin,Consumer,KI Adjustable-Height Table,Furniture,Tables,2014-09-14 00:00:00,Same Day,10009,New York City,United States,East,New York
2017-10-07 00:00:00,FUR-TA-10000002,Dp-13240,3755,CA-2017-148404,3,0.4,154.764,-36.1116,103.176,257.94,Dean percer,Home Office,KI Adjustable-Height Table,Furniture,Tables,2017-10-11 00:00:00,Standard Class,28205,Charlotte,United States,South,North Carolina
2016-11-27 00:00:00,FUR-TA-10000002,HF-14995,1755,CA-2016-104276,7,0.45,331.023,-114.3534,270.837,601.86,Herbert Flentye,Consumer,KI Adjustable-Height Table,Furniture,Tables,2016-12-03 00:00:00,Standard Class,33311,Fort Lauderdale,United States,South,Florida
2015-03-16 00:00:00,FUR-TA-10000002,JE-15475,962,CA-2015-112116,2,0.0,171.96,44.7096,0.0,171.96,Jeremy Ellison,Consumer,KI Adjustable-Height Table,Furniture,Tables,2015-03-18 00:00:00,Second Class,98103,Seattle,United States,West,Washington
2017-02-20 00:00:00,FUR-TA-10000002,KM-16375,3500,CA-2017-135937,9,0.5,386.91,-185.7168,386.91,773.82,Katherine Murray,Home Office,KI Adjustable-Height Table,Furniture,Tables,2017-02-27 00:00:00,Standard Class,85234,Gilbert,United States,West,Arizona
2014-06-27 00:00:00,FUR-TA-10000002,LM-17065,63,CA-2014-104283,1,0.0,85.98,22.3548,0.0,85.98,Liz MacKendrick,Consumer,KI Adjustable-Height Table,Furniture,Tables,2014-07-01 00:00:00,Standard Class,38671,Southaven,United States,South,Mississippi
2014-09-07 00:00:00,FUR-TA-10000002,RB-19465,225,CA-2014-117765,5,0.0,429.9,111.774,0.0,429.9,Rick Bensley,Home Office,KI Adjustable-Height Table,Furniture,Tables,2014-09-13 00:00:00,Standard Class,74133,Tulsa,United States,Central,Oklahoma
2014-04-06 00:00:00,FUR-TA-10000002,SD-20485,4213,US-2014-118486,3,0.4,154.764,-36.1116,103.176,257.94,Shirley Daniels,Home Office,KI Adjustable-Height Table,Furniture,Tables,2014-04-08 00:00:00,First Class,19143,Philadelphia,United States,East,Pennsylvania
2015-09-06 00:00:00,FUR-TA-10000002,SW-20455,4432,US-2015-151435,1,0.0,85.98,22.3548,0.0,85.98,Shaun Weien,Consumer,KI Adjustable-Height Table,Furniture,Tables,2015-09-09 00:00:00,Second Class,70506,Lafayette,United States,South,Louisiana
2017-11-26 00:00:00,FUR-TA-10000002,TT-21460,3601,CA-2017-141439,3,0.0,257.94,67.0644,0.0,257.94,Tonja Turnell,Home Office,KI Adjustable-Height Table,Furniture,Tables,2017-12-01 00:00:00,Standard Class,47374,Richmond,United States,Central,Indiana
2015-12-27 00:00:00,FUR-TA-10000003,DB-13120,821,CA-2015-101889,9,0.4,1548.99,-464.697,1032.66,2581.65,David Bremer,Corporate,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,2015-12-31 00:00:00,Standard Class,43302,Marion,United States,East,Ohio
2017-05-09 00:00:00,FUR-TA-10000003,LB-16795,3142,CA-2017-118199,1,0.0,286.85,63.107,0.0,286.85,Laurel Beltran,Home Office,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,2017-05-11 00:00:00,First Class,98105,Seattle,United States,West,Washington
2015-09-17 00:00:00,FUR-TA-10000003,LS-16975,4408,US-2015-138919,2,0.4,344.22,-103.266,229.48,573.7,Lindsay Shagiari,Home Office,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,2015-09-21 00:00:00,Standard Class,10035,New York City,United States,East,New York
2017-11-28 00:00:00,FUR-TA-10000003,RB-19795,4740,US-2017-110576,12,0.4,2065.32,-619.596,1376.88,3442.2,Ross Baird,Home Office,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,2017-12-02 00:00:00,Standard Class,19120,Philadelphia,United States,East,Pennsylvania
2014-09-07 00:00:00,FUR-TA-10000003,SZ-20035,73,CA-2014-105165,1,0.3,200.795,-22.948,86.055,286.85,Sam Zeldin,Home Office,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,2014-09-10 00:00:00,First Class,77036,Houston,United States,Central,Texas
2017-10-09 00:00:00,FUR-TA-10000004,CK-12760,4768,US-2017-117247,5,0.5,652.45,-430.617,652.45,1304.9,Cyma Kinney,Corporate,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2017-10-14 00:00:00,Standard Class,60505,Aurora,United States,Central,Illinois
2017-12-03 00:00:00,FUR-TA-10000004,CM-12655,3639,CA-2017-143126,2,0.0,521.96,88.7332,0.0,521.96,Corinna Mitchell,Home Office,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2017-12-07 00:00:00,Second Class,98115,Seattle,United States,West,Washington
2016-12-25 00:00:00,FUR-TA-10000004,DB-12970,1854,CA-2016-110975,2,0.4,313.176,-120.0508,208.784,521.96,Darren Budd,Corporate,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2016-12-30 00:00:00,Standard Class,10024,New York City,United States,East,New York
2016-11-26 00:00:00,FUR-TA-10000004,DK-13225,2162,CA-2016-130288,2,0.4,313.176,-120.0508,208.784,521.96,Dean Katz,Corporate,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2016-11-30 00:00:00,Second Class,10011,New York City,United States,East,New York
2014-03-03 00:00:00,FUR-TA-10000004,EJ-14155,79,CA-2014-105648,3,0.2,626.352,-23.4882,156.588,782.94,Eva Jacobs,Consumer,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2014-03-07 00:00:00,Standard Class,92037,San Diego,United States,West,California
2014-09-29 00:00:00,FUR-TA-10000004,PP-18955,326,CA-2014-126683,9,0.0,2348.82,399.2994,0.0,2348.82,Paul Prost,Home Office,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2014-10-01 00:00:00,Second Class,98115,Seattle,United States,West,Washington
2015-11-21 00:00:00,FUR-TA-10000004,SS-20410,1049,CA-2015-119879,8,0.4,1252.704,-480.2032,835.136,2087.84,Shahid Shariari,Consumer,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2015-11-25 00:00:00,Standard Class,19120,Philadelphia,United States,East,Pennsylvania
2017-01-02 00:00:00,FUR-TA-10000004,TS-21655,3728,CA-2017-147207,5,0.3,913.43,-169.637,391.47,1304.9,Trudy Schmidt,Consumer,"Bevis Oval Conference Table, Walnut",Furniture,Tables,2017-01-04 00:00:00,Second Class,79907,El Paso,United States,Central,Texas
2017-12-08 00:00:00,FUR-TA-10000005,KH-16510,3122,CA-2017-117457,7,0.2,1004.024,-112.9527,251.006,1255.03,Keith Herrera,Consumer,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2017-12-12 00:00:00,Standard Class,94110,San Francisco,United States,West,California
2014-06-07 00:00:00,FUR-TA-10000005,NR-18550,84,CA-2014-106229,3,0.5,268.935,-209.7693,268.935,537.87,Nick Radford,Consumer,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2014-06-11 00:00:00,Second Class,60505,Aurora,United States,Central,Illinois
2017-10-30 00:00:00,FUR-TA-10000005,RA-19945,3829,CA-2017-152583,2,0.3,251.006,-68.1302,107.574,358.58,Ryan Akin,Consumer,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2017-10-30 00:00:00,Same Day,75217,Dallas,United States,Central,Texas
2017-07-03 00:00:00,FUR-TA-10000005,SZ-20035,4745,US-2017-111024,2,0.4,215.148,-103.9882,143.432,358.58,Sam Zeldin,Home Office,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2017-07-06 00:00:00,Second Class,43130,Lancaster,United States,East,Ohio
2014-11-04 00:00:00,FUR-TA-10000005,WB-21850,315,CA-2014-125829,4,0.2,573.728,-64.5444,143.432,717.16,William Brown,Consumer,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2014-11-11 00:00:00,Standard Class,90045,Los Angeles,United States,West,California
2015-07-25 00:00:00,FUR-TA-10000005,YS-21880,1509,CA-2015-154291,2,0.0,358.58,39.4438,0.0,358.58,Yana Sorensen,Corporate,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2015-07-29 00:00:00,Standard Class,36116,Montgomery,United States,South,Alabama
2014-10-31 00:00:00,FUR-TA-10000006,AJ-10780,112,CA-2014-108609,8,0.4,1421.664,-734.5264,947.776,2369.44,Anthony Jacobs,Corporate,Hon 94000 Series Round Tables,Furniture,Tables,2014-11-02 00:00:00,Second Class,44052,Lorain,United States,East,Ohio
2014-03-28 00:00:00,FUR-TA-10000006,CV-12295,4253,US-2014-137869,4,0.0,1184.72,106.6248,0.0,1184.72,Christina VanderZanden,Consumer,Hon 94000 Series Round Tables,Furniture,Tables,2014-04-02 00:00:00,Standard Class,50315,Des Moines,United States,Central,Iowa
2017-11-01 00:00:00,FUR-TA-10000006,SF-20200,3270,CA-2017-123967,9,0.0,2665.62,239.9058,0.0,2665.62,Sarah Foster,Consumer,Hon 94000 Series Round Tables,Furniture,Tables,2017-11-03 00:00:00,Second Class,98226,Bellingham,United States,West,Washington
2016-12-08 00:00:00,FUR-TA-10000006,SP-20620,2179,CA-2016-131289,6,0.2,1421.664,-195.4788,355.416,1777.08,Stefania Perrino,Corporate,Hon 94000 Series Round Tables,Furniture,Tables,2016-12-14 00:00:00,Standard Class,94110,San Francisco,United States,West,California
2015-04-13 00:00:00,FUR-TA-10000006,ZC-21910,1236,CA-2015-133452,3,0.2,710.832,-97.7394,177.708,888.54,Zuschuss Carroll,Consumer,Hon 94000 Series Round Tables,Furniture,Tables,2015-04-19 00:00:00,Standard Class,91767,Pomona,United States,West,California
2016-05-05 00:00:00,FUR-TA-10000007,AH-10465,2098,CA-2016-126165,2,0.2,71.088,-1.7772,17.772,88.86,Amy Hunt,Consumer,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2016-05-07 00:00:00,Second Class,94109,San Francisco,United States,West,California
2017-11-19 00:00:00,FUR-TA-10000007,AP-10720,3634,CA-2017-143021,3,0.4,79.974,-29.3238,53.316,133.29,Anne Pryor,Home Office,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2017-11-19 00:00:00,Same Day,10011,New York City,United States,East,New York
2017-11-24 00:00:00,FUR-TA-10000007,BP-11290,3534,CA-2017-137505,2,0.2,71.088,-1.7772,17.772,88.86,Beth Paige,Consumer,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2017-11-24 00:00:00,Same Day,90008,Los Angeles,United States,West,California
2017-10-09 00:00:00,FUR-TA-10000007,CK-12760,4768,US-2017-117247,3,0.5,66.645,-42.6528,66.645,133.29,Cyma Kinney,Corporate,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2017-10-14 00:00:00,Standard Class,60505,Aurora,United States,Central,Illinois
2016-06-03 00:00:00,FUR-TA-10000007,CP-12340,2703,CA-2016-164889,2,0.2,71.088,-1.7772,17.772,88.86,Christine Phan,Corporate,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2016-06-06 00:00:00,Second Class,90049,Los Angeles,United States,West,California
2016-12-09 00:00:00,FUR-TA-10000007,DK-12835,4661,US-2016-161844,3,0.4,79.974,-29.3238,53.316,133.29,Damala Kotsonis,Corporate,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2016-12-14 00:00:00,Second Class,37064,Franklin,United States,South,Tennessee
2017-07-21 00:00:00,FUR-TA-10000007,GM-14500,4798,US-2017-123834,4,0.3,124.404,-21.3264,53.316,177.72,Gene McClure,Consumer,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2017-07-25 00:00:00,Standard Class,78577,Pharr,United States,Central,Texas
2015-02-18 00:00:00,FUR-TA-10000007,GT-14755,879,CA-2015-105725,1,0.2,35.544,-0.8886,8.886,44.43,Guy Thornton,Consumer,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2015-02-24 00:00:00,Standard Class,90805,Long Beach,United States,West,California
2014-12-23 00:00:00,FUR-TA-10000007,TH-21235,189,CA-2014-114517,2,0.4,53.316,-19.5492,35.544,88.86,Tiffany House,Corporate,Hon 61000 Series Interactive Training Tables,Furniture,Tables,2014-12-27 00:00:00,Standard Class,10024,New York City,United States,East,New York
2014-06-09 00:00:00,FUR-TA-10000008,BH-11710,201,CA-2014-115812,9,0.2,1706.184,85.3092,426.546,2132.73,Brosina Hoffman,Consumer,Chromcraft Rectangular Conference Tables,Furniture,Tables,2014-06-14 00:00:00,Standard Class,90032,Los Angeles,United States,West,California
2017-10-20 00:00:00,FUR-TA-10000008,EB-13705,3730,CA-2017-147277,2,0.4,284.364,-75.8304,189.576,473.94,Ed Braxton,Corporate,Chromcraft Rectangular Conference Tables,Furniture,Tables,2017-10-24 00:00:00,Standard Class,44312,Akron,United States,East,Ohio
2015-08-24 00:00:00,FUR-TA-10000008,EM-13810,1316,CA-2015-139584,2,0.4,284.364,-75.8304,189.576,473.94,Eleni McCrary,Corporate,Chromcraft Rectangular Conference Tables,Furniture,Tables,2015-08-28 00:00:00,Standard Class,10009,New York City,United States,East,New York
2017-10-27 00:00:00,FUR-TA-10000008,JM-15655,3806,CA-2017-151225,1,0.2,189.576,9.4788,47.394,236.97,Jim Mitchum,Corporate,Chromcraft Rectangular Conference Tables,Furniture,Tables,2017-10-29 00:00:00,First Class,90032,Los Angeles,United States,West,California
2016-09-02 00:00:00,FUR-TA-10000008,LR-16915,2105,CA-2016-126732,3,0.2,568.728,28.4364,142.182,710.91,Lena Radford,Consumer,Chromcraft Rectangular Conference Tables,Furniture,Tables,2016-09-06 00:00:00,Standard Class,90036,Los Angeles,United States,West,California
2016-10-16 00:00:00,FUR-TA-10000008,NB-18655,2190,CA-2016-132066,1,0.4,142.182,-37.9152,94.788,236.97,Nona Balk,Corporate,Chromcraft Rectangular Conference Tables,Furniture,Tables,2016-10-20 00:00:00,Standard Class,10011,New York City,United States,East,New York
